Unnamed: 0,name,artist,danceability,energy,key,mode,valence,tempo,Cluster
45807,Evoking Wonder,Bernward Koch,0.138,0.0449,5,1,0.0426,0.3543020992486239,0
45808,Rising,Greg Maroney,0.331,0.285,1,1,0.104,0.3147659013374076,1
45809,Surface Tension,Penguin Cafe Orchestra,0.159,0.127,5,1,0.0352,0.323627535109567,0
45810,"Veni, Veni",Mediæval Bæbes,0.187,0.0137,11,0,0.0375,0.3377843822599887,2
45811,Antarctica Echoes,Vangelis,0.129,0.0852,7,1,0.0363,0.2661587726825593,0
45812,Sur Le Fleuve,Anouar Brahem,0.426,0.044,2,0,0.126,0.3168211975972708,1
45813,Subterranean Sunlight,Madrugada,0.367,0.918,7,1,0.377,0.43465539253647,0
45814,Alba,Mediæval Bæbes,0.312,0.121,11,0,0.4,0.4191925322840579,2
45815,Summer Star,Lisa Lynne,0.647,0.329,11,0,0.0643,0.3936122564306495,2
45816,Landfall,Mike Oldfield,0.53,0.195,4,0,0.553,0.5858347809707194,1
45817,Butterfly Dance,Yanni,0.36,0.519,9,0,0.332,0.3779066116913289,2
45818,Waning Moon,Chinmaya Dunster,0.502,0.233,7,1,0.199,0.3394420142740534,0
45819,To the Moon,Capercaillie,0.538,0.465,5,1,0.163,0.3480231901044392,0
45820,And When The Night Comes,Jon & Vangelis,0.667,0.324,11,1,0.212,0.4586491973461145,2
45821,Atlantic Shore,Máire Brennan,0.641,0.799,0,1,0.944,0.5327026517926287,1
45822,Long Life,Bliss,0.838,0.556,7,1,0.531,0.4157014587998912,0
45823,Jewel In The Sun,Diane Arkenstone,0.708,0.845,9,0,0.218,0.3977019192532284,2
45824,Madre De La Tierra,David Lanz,0.222,0.181,2,1,0.0393,0.2803532932878461,1
45825,Sequoia,Mehdi,0.235,0.261,2,0,0.287,0.5399945582787418,1
45826,Kindred Spirit,Deuter,0.136,0.0955,4,0,0.0392,0.3096590552334708,1
45827,Return To Innocence (Long & Alive Version),Enigma,0.547,0.908,10,1,0.49,0.3683417400950208,2
45828,Pater Noster,Magna Canta,0.402,0.698,5,1,0.116,0.7366332489168882,0
45829,Some Children See Him,George Winston,0.542,0.0721,8,1,0.468,0.5531970112392475,0
45830,Nice To Meet You,Yanni,0.49,0.75,10,1,0.358,0.7258628267648968,2
45831,Parada,Marcomé,0.375,0.332,1,0,0.171,0.4169404968710103,1
45832,(Three Fingers Of) Love,Art of Noise,0.678,0.483,4,0,0.233,0.4387408694196196,1
45833,Age Of Loneliness (Enigmatic Club Mix),Enigma,0.534,0.834,4,0,0.376,0.3892170200297202,1
45834,Hang On To A Dream,Gandalf,0.418,0.387,0,0,0.486,0.5368174302517843,1
45835,She Moved Thro' The Fair,Órla Fallon,0.277,0.141,2,1,0.0375,0.5346491136273258,1
45836,Things Change,No-Man,0.355,0.312,4,1,0.142,0.5246237886937777,1
45837,Jói & Karen,Jóhann Jóhannsson,0.425,0.0418,5,0,0.045,0.4431737792754139,0
45838,Down on My Knees,Bread,0.622,0.886,4,1,0.811,0.6064505326607924,1
45839,Coral Islands,Medwyn Goodall,0.653,0.233,5,1,0.0675,0.5038489713053853,0
45840,Hajimari,Kitaro,0.252,0.259,9,1,0.0804,0.3499947675757132,2
45841,Elian,Enam,0.309,0.195,3,1,0.164,0.5135896523577305,1
45842,Worthy,Bluetech,0.0859,0.209,9,1,0.0369,0.326800477197095,2
45843,Girl From Barcelona,Kostia,0.312,0.0501,1,0,0.0464,0.4951924485652693,1
45844,Tourtour,Wim Mertens,0.211,0.143,1,1,0.0343,0.3139328993909458,1
45845,The Sailor's Hornpipe,Mike Oldfield,0.398,0.607,4,1,0.685,0.553569559848469,1
45846,Home And The Heartland,Anúna,0.504,0.195,7,1,0.229,0.4106448439691078,0
45847,Te Voy A Decir Una Cosa,Amaia Montero,0.695,0.702,10,0,0.819,0.5858138512735721,2
45848,I Believe In You,Sinéad O'Connor,0.422,0.198,2,1,0.179,0.4898595617321418,1
45849,Torero,Govi,0.719,0.489,7,0,0.617,0.4718767659431968,0
45850,Power Of Love,Mahavishnu Orchestra,0.257,0.168,5,0,0.12,0.3104794993616442,0
45851,Metallic Rain,Vangelis,0.482,0.302,2,1,0.0317,0.4206492392055087,1
45852,Truth or Dare,Lunascape,0.583,0.682,0,1,0.78,0.52329684589464,1
45853,Sketches of St. Antoni,B-Tribe,0.295,0.131,9,0,0.0372,0.2768622198036795,2
45854,Pythagoras's Trousers,Penguin Cafe Orchestra,0.786,0.446,8,0,0.972,0.5817744197241467,0
45855,Heart of the Ocean,Gaelic Storm,0.576,0.435,3,1,0.443,0.3493919922978715,1
45856,Hara Hara Mahadev,Krishna Das,0.664,0.778,9,1,0.704,0.4774649950815212,2
45857,Star of the Sea,Mediæval Bæbes,0.536,0.542,11,0,0.354,0.3182360451244271,2
45858,Land of Oz,Hilary Stagg,0.294,0.182,2,1,0.0797,0.430373176500136,1
45859,Credo,Magna Canta,0.522,0.834,9,0,0.118,0.5442809602545052,2
45860,Cosmic Balance,Shajan,0.0968,0.124,3,0,0.0339,0.7206052868414994,1
45861,Anne's Song,William Ackerman,0.45,0.183,4,0,0.342,0.4987923564746019,1
45862,My Reason,Demis Roussos,0.364,0.504,6,1,0.621,0.4085686180120974,0
45863,Happiness Is Being Together,Shakti,0.554,0.821,4,1,0.964,0.4853178174511815,1
45864,Children Of The Sun,David Arkenstone,0.285,0.182,4,0,0.294,0.4636639527826032,1
45865,Swete Sone,Mediæval Bæbes,0.355,0.0254,11,0,0.0827,0.4016199585591997,2
45866,Majestica,Lisa Lynne,0.682,0.216,0,1,0.197,0.3642269616358651,1
45867,Adagio In C Minor,Yanni,0.171,0.301,5,0,0.175,0.3799953954666276,0
45868,The Real Dream of Sails,Harold Budd,0.417,0.355,10,1,0.202,0.5802423658929655,2
45869,The Way You Want It To Be,Delerium,0.603,0.725,10,1,0.254,0.3851482869042886,2
45870,Violet Contemplation,Llewellyn,0.0645,0.0317,7,0,0.0393,0.2810942045668599,0
45871,Soni,Talvin Singh,0.487,0.397,2,1,0.184,0.5134975616902824,1
45872,On The Threshold Of Liberty,Mark Isham,0.482,0.197,0,1,0.0479,0.4965947382741372,1
45873,Mul Mantra,Snatam Kaur,0.729,0.439,9,0,0.311,0.544059105464744,2
45874,On my heart (reprise),Mike Oldfield,0.0866,0.072,11,0,0.0828,0.3504259193369472,2
45875,The Enchantment,Sheila Chandra,0.255,0.0735,3,0,0.172,0.3819879026350489,1
45876,Quiet Man,Yanni,0.664,0.443,2,0,0.262,0.5226773268590804,1
45877,Angel of Hope,Omar Akram,0.346,0.16,2,0,0.204,0.5211327152096109,1
45878,"Equinoxe, Pt. 7",Jean Michel Jarre,0.489,0.668,0,0,0.395,0.6809435107473996,1
45879,Inshallah,Karunesh,0.659,0.397,7,0,0.2,0.4260365432512192,0
45880,Tao and Zen,Karunesh,0.245,0.405,3,1,0.0348,0.2580631658259905,1
45881,Vivre,Hélène Ségara,0.299,0.306,10,1,0.105,0.4546474392515541,2
45882,Silence (Michael Woods Mix),Delerium,0.551,0.345,9,0,0.0905,0.4118922539190858,2
45883,Mirror of Nature,Narsilion,0.166,0.444,9,0,0.0372,0.5565332049645242,2
45884,Risky Nap Under Blue Tree,Cell,0.401,0.186,8,0,0.0339,0.4185730132484984,0
45885,The Dark One,Darkseed,0.484,0.971,6,1,0.337,0.5023629628079282,0
45886,Land Of Youth (Tir Na nóg),Máire Brennan,0.577,0.474,5,1,0.354,0.4593105757759686,0
45887,The Fun of the Century,Piano Magic,0.384,0.371,9,0,0.486,0.4366018543711673,2
45888,Tower Hill,Clannad,0.571,0.237,4,0,0.547,0.5178927980912117,1
45889,The Mist Covered Mountains,Mark Knopfler,0.16,0.378,9,0,0.146,0.3855543230289458,2
45890,November 25: Morning,Philip Glass,0.551,0.325,10,1,0.542,0.5530672471169342,2
45891,Kokoro,Kitaro,0.201,0.459,2,0,0.0504,0.5025178425668181,1
45892,The Rascal King,The Mighty Mighty Bosstones,0.544,0.846,1,1,0.969,0.369141254526047,1
45893,We Will Fall Together,Streetlight Manifesto,0.548,0.907,11,0,0.785,0.5775382490215367,2
45894,El Matador,Los Fabulosos Cadillacs,0.555,0.899,4,0,0.641,0.8115490068858705,1
45895,Mal Bicho,Los Fabulosos Cadillacs,0.708,0.937,0,1,0.812,0.4314866363883715,1
45896,Las Flores,Café Tacvba,0.614,0.928,10,1,0.963,0.6568743590280249,2
45897,Nite Klub,The Specials,0.5,0.728,9,1,0.847,0.650666610854141,2
45898,Somebody Hates Me,Reel Big Fish,0.474,0.952,9,1,0.466,0.5400531614307541,2
45899,Mis Colegas,Ska-P,0.523,0.956,7,1,0.678,0.685744783272986,0
45900,New Girl,The Suicide Machines,0.463,0.969,0,1,0.895,0.438405994265263,1
45901,Skatanic,Reel Big Fish,0.312,0.78,9,0,0.533,0.3908369785889198,2
45902,Ban The Tube Top,Reel Big Fish,0.586,0.872,2,1,0.825,0.6290294899432806,1
45903,Intifada,Ska-P,0.638,0.978,1,1,0.644,0.460662634211683,1
45904,Frijolero,Molotov,0.773,0.669,2,1,0.863,0.3976851754955106,1
45905,Noise Brigade,The Mighty Mighty Bosstones,0.493,0.925,2,1,0.75,0.3936541158249441,1
45906,I'll Never Be,Reel Big Fish,0.584,0.824,2,1,0.839,0.4179660520312271,1
45907,Artificial Life,Operation Ivy,0.528,0.927,2,1,0.909,0.3953075618995794,1
45908,Let's Face It,The Mighty Mighty Bosstones,0.546,0.872,9,1,0.961,0.6776701061135646,2
45909,241,Reel Big Fish,0.729,0.622,4,0,0.965,0.5810879256577157,1
45910,All I Want Is More,Reel Big Fish,0.429,0.76,9,1,0.828,0.6084137382532075,2
45911,Comforting Lie,No Doubt,0.627,0.858,9,0,0.589,0.5272567445949058,2
45912,On & On & On,Catch 22,0.443,0.914,0,1,0.75,0.5827371857929216,1
45913,Mestizaje,Ska-P,0.692,0.822,11,0,0.968,0.6442495657087842,2
45914,Hooligans,Rancid,0.411,0.958,7,1,0.777,0.7186671968856612,0
45915,Someday I Suppose,The Mighty Mighty Bosstones,0.527,0.711,9,1,0.914,0.362941878231022,2
45916,Motto,Less Than Jake,0.22,0.974,2,1,0.222,0.7975847129492037,1
45917,I'm Cool,Reel Big Fish,0.348,0.75,11,1,0.833,0.5990665355072313,2
45918,In Your Arms,Chef'Special,0.665,0.415,5,1,0.335,0.3890663262102597,0
45919,Hoboken,Operation Ivy,0.302,0.976,2,1,0.517,0.3867640595240587,1
45920,Planeta Eskoria,Ska-P,0.583,0.838,0,0,0.643,0.653261893300404,1
45921,Forty Days,Streetlight Manifesto,0.67,0.752,9,0,0.733,0.5315138449946629,2
45922,The Set Up (You Need This),Reel Big Fish,0.566,0.905,4,1,0.501,0.5313003620837606,1
45923,Yellin' in My Ear,Operation Ivy,0.511,0.99,7,1,0.932,0.3930178530316667,0
45924,Another Drinkin' Song,The Mighty Mighty Bosstones,0.636,0.86,6,0,0.719,0.3808451411708073,0
45925,Ska Sucks,Propagandhi,0.416,0.89,2,1,0.847,0.6198371669561942,1
45926,Drunk Again,Reel Big Fish,0.602,0.383,5,1,0.219,0.5238954352330523,0
45927,Suckers,Reel Big Fish,0.661,0.845,3,1,0.76,0.3952238431109902,1
45928,Jen Doesn't Like Me Anymore,Less Than Jake,0.405,0.967,0,0,0.477,0.526268862889554,1
45929,Crack Rock Steady,Choking Victim,0.74,0.938,1,1,0.964,0.4175809456037171,1
45930,Special Brew,Bad Manners,0.635,0.771,7,1,0.967,0.6294313401285083,0
45931,Nothin',Reel Big Fish,0.353,0.806,0,1,0.784,0.7582996714037549,1
45932,El Gato Lopez,Ska-P,0.605,0.989,0,1,0.727,0.4608844890014442,1
45933,Gang Control,Leftöver Crack,0.412,0.949,1,0,0.513,0.4478620314364052,1
45934,Here's to Life,Bandits of the Acoustic Revolution,0.51,0.823,9,0,0.704,0.5229326691642773,2
45935,Estampida,Ska-P,0.601,0.957,8,1,0.917,0.6279788191464869,0
45936,Diggin' Your Scene,Smash Mouth,0.572,0.96,6,0,0.962,0.5988363088386112,0
45937,I Got No,Operation Ivy,0.313,0.938,0,1,0.731,0.3312710605077544,1
45938,Sleep Long,Operation Ivy,0.284,0.915,0,1,0.661,0.3353816530274807,1
45939,Dopeman,Less Than Jake,0.537,0.921,0,1,0.973,0.4103434563301869,1
45940,Junkie's Runnin' Dry,Operation Ivy,0.223,0.8,5,1,0.966,0.3063186755687645,0
45941,My Girlfriend's On Drugs,Big D And The Kids Table,0.448,0.98,11,1,0.663,0.3926369325435861,2
45942,That Bug Bit Me,The Mighty Mighty Bosstones,0.384,0.965,0,1,0.707,0.3926620481801629,1
45943,Villains,Mad Caddies,0.316,0.985,0,1,0.355,0.5833567048284811,1
45944,Buggley Eyes,NOFX,0.79,0.316,0,1,0.74,0.3263860691935787,1
45945,Paramilitar,Ska-P,0.659,0.958,7,1,0.759,0.4565101822976622,0
45946,Mr. Smiley,Mustard Plug,0.629,0.949,2,1,0.817,0.3827916030055046,1
45947,San Simeon,Goldfinger,0.419,0.895,4,1,0.647,0.7046024404026874,1
45948,The Idiots Are Taking Over,NOFX,0.441,0.964,2,1,0.459,0.6063082107201909,1
45949,Giving Up Giving In,Catch 22,0.307,0.951,7,1,0.345,0.8469285669436364,0
45950,Flo,Smash Mouth,0.525,0.94,1,1,0.864,0.4316917474204149,1
45951,The World is New,Save Ferris,0.562,0.907,10,1,0.837,0.4013981037694385,2
45952,Staring Problem,No Doubt,0.479,0.953,9,0,0.566,0.3758889888863309,2
45953,Patchanka,Mano Negra,0.615,0.61,11,0,0.708,0.4810272295359887,2
45954,Riding the Fourth Wave,Catch 22,0.546,0.855,4,1,0.532,0.5488938655057661,1
45955,Leavin,Mad Caddies,0.274,0.983,2,1,0.556,0.6276941752652839,1
45956,Theme From a NOFX Album,NOFX,0.408,0.728,9,1,0.297,0.4122020134368656,2
45957,La Carencia,Panteón Rococó,0.641,0.95,9,0,0.453,0.7872831160133115,2
45958,9mm and a Three Piece Suit,Streetlight Manifesto,0.681,0.973,2,1,0.897,0.5737206722618724,1
45959,Dope Sick Girl,Rancid,0.511,0.946,2,1,0.67,0.5398271207015635,1
45960,Stupid Marriage,The Specials,0.676,0.807,4,1,0.807,0.5625902593189477,1
45961,Dear Sergio:,Bandits of the Acoustic Revolution,0.698,0.769,9,0,0.965,0.5441302664350448,2
45962,"Day In, Day Out",Streetlight Manifesto,0.448,0.976,2,1,0.614,0.5912095271981415,1
45963,My Head,Goldfinger,0.6,0.89,9,1,0.827,0.4182506959124302,2
45964,"You Lost, You're Crazy",Big D And The Kids Table,0.611,0.956,0,1,0.676,0.4429435526067938,1
45965,Pizza Day,The Aquabats,0.678,0.825,8,1,0.962,0.643211452730279,0
45966,Memphis,Rancid,0.481,0.976,0,1,0.532,0.7456706921450846,1
45967,This Is a Call to Arms,Bandits of the Acoustic Revolution,0.411,0.219,9,0,0.592,0.5218233952154713,2
45968,Happyman,Less Than Jake,0.36,0.979,3,1,0.571,0.5733523095920803,1
45969,Hyena,Rancid,0.347,0.884,0,1,0.754,0.5539965256702737,1
45970,Martian Girl,The Aquabats,0.68,0.894,7,1,0.693,0.4119508570710982,0
45971,Back Up Against the Wall,Rancid,0.577,0.965,4,1,0.772,0.7940266644341657,1
45972,Too Much Pressure,The Selecter,0.651,0.919,1,0,0.851,0.6335126310722283,1
45973,The Kids Don't Like It,Reel Big Fish,0.363,0.974,8,1,0.909,0.794579208438854,0
45974,Can't Be Caught,Big D And The Kids Table,0.59,0.981,0,0,0.845,0.4458151070554009,1
45975,Beautiful Reason,Zach Gill,0.62,0.707,0,1,0.171,0.4331358965235773,1
45976,East Bay Night,Rancid,0.626,0.973,2,1,0.662,0.4081542100085812,1
45977,Three Minute Hero,The Selecter,0.773,0.862,2,0,0.969,0.6307331672910693,1
45978,Casposos,Ska-P,0.545,0.91,5,1,0.831,0.460570543544235,0
45979,Shindo,Less Than Jake,0.276,0.924,0,1,0.587,0.7664287657757594,1
45980,Weird Beard,Mad Caddies,0.574,0.748,2,0,0.677,0.4971723979154022,1
45981,Just Like Frank,Less Than Jake,0.308,0.935,2,1,0.671,0.6632662885368049,1
45982,"Stay Gold, Ponyboy",The Get Up Kids,0.276,0.882,9,1,0.295,0.428749032001507,2
45983,Consumo Gusto,Ska-P,0.558,0.942,5,1,0.865,0.6366855731597564,0
45984,Carnaval Toda La Vida,Los Fabulosos Cadillacs,0.518,0.924,7,1,0.74,0.4549069674961803,0
45985,Un Misil En Mi Placard,Soda Stereo,0.855,0.718,4,1,0.942,0.5292701814604743,1
45986,In My Grave,Choking Victim,0.526,0.962,0,0,0.588,0.4533874714832877,1
45987,Tomorrow's Just Another Day,Madness,0.487,0.868,0,0,0.61,0.5682077900332783,1
45988,Some Kinda Fatigue,Yo La Tengo,0.247,0.829,2,1,0.579,0.6882730906883778,1
45989,Dormir Soñando,El Gran Silencio,0.71,0.932,6,0,0.796,0.4726553506770757,0
45990,Macho Nachos,Mad Caddies,0.484,0.882,0,1,0.667,0.5746206492392055,1
45991,Alternative Baby,Reel Big Fish,0.595,0.834,8,1,0.959,0.4460034743297265,0
45992,Solamente Por Pensar,Ska-P,0.664,0.994,1,0,0.792,0.4519349505012663,1
45993,Drinkin',Reel Big Fish,0.392,0.933,2,1,0.776,0.7948303648046214,1
45994,Mary Melody,Mad Caddies,0.456,0.91,4,1,0.628,0.5650641495217565,1
45995,I Don't Love You Anymore,Bomb the Music Industry!,0.384,0.949,0,1,0.547,0.5724858201301828,1
45996,I Wanna Be Your Baby,NOFX,0.523,0.826,2,1,0.673,0.7106594947571109,1
45997,Break The Glass,The Suicide Machines,0.319,0.991,4,1,0.646,0.4483936457439461,1
45998,Cocktails,Rancid,0.494,0.954,0,1,0.9,0.6944975826199795,1
45999,Re-Gaining Unconsciousness,NOFX,0.387,0.991,9,1,0.457,0.611975972707675,2
46000,Break So Easily,The Mighty Mighty Bosstones,0.459,0.941,9,1,0.476,0.5616609807656083,2
46001,Pet Rock,Teenage Fanclub,0.316,0.699,4,1,0.851,0.5303627116515625,1
46002,"Whorehoppin' (Shit, Goddam)",Eagles of Death Metal,0.789,0.722,9,0,0.552,0.5522844764436259,2
46003,High Anxiety,The Suicide Machines,0.681,0.943,9,1,0.968,0.4304443374704368,2
46004,10 West,Mad Caddies,0.608,0.916,0,1,0.939,0.6677368718474644,1
46005,Let Me Help,Bad Brains,0.249,0.991,9,1,0.128,0.5636534879340296,2
46006,Big Distraction,No Doubt,0.275,0.422,1,1,0.164,0.2981560936813244,1
46007,Niño Soldado,Ska-P,0.63,0.977,7,1,0.555,0.4642960296364512,0
46008,"Richard Allen George...No, It's Just Cheez",Less Than Jake,0.376,0.903,2,1,0.582,0.404998011678771,1
46009,Fucked Reality,Choking Victim,0.402,0.995,6,1,0.1,0.4348898051445196,0
46010,New Nail Bed,Big D And The Kids Table,0.494,0.977,9,1,0.636,0.4311350174762972,2
46011,In Hell,Choking Victim,0.308,0.999,11,1,0.0331,0.4118169070093556,2
46012,Contraband,Mad Caddies,0.544,0.982,7,1,0.492,0.5711337616944684,0
46013,Whisper in Time,Bad Religion,0.461,0.922,4,0,0.598,0.5502040645471861,1
46014,Insecto Urbano,Ska-P,0.465,0.874,4,1,0.737,0.6475062265849014,1
46015,Day By Day,Mad Caddies,0.349,0.963,9,1,0.539,0.4534042152410055,2
46016,Faction,Less Than Jake,0.515,0.972,7,1,0.513,0.5500533707277256,0
46017,Up To No Good,Rancid,0.517,0.932,8,1,0.951,0.7197011239247368,0
46018,Rock the 40 oz.,Leftöver Crack,0.239,0.996,7,1,0.0525,0.5837962284685742,0
46019,No Te Pares,Ska-P,0.588,0.921,2,1,0.89,0.6703028527177213,1
46020,Set It On Fire,My Darkest Days,0.496,0.949,0,1,0.911,0.762041901253689,1
46021,Greener Pastures,No Doubt,0.574,0.682,0,1,0.682,0.5608405366374349,1
46022,Sectas,Ska-P,0.658,0.821,11,0,0.823,0.6154377446158354,2
46023,Call You,Reel Big Fish,0.673,0.488,4,1,0.874,0.4260574729483665,1
46024,Why Took Your Advice,Grandaddy,0.374,0.277,10,1,0.0483,0.4708470248435505,2
46025,One Tin Soldier,Me First and the Gimme Gimmes,0.436,0.823,1,1,0.318,0.4429644823039411,1
46026,Capitalist Suicide,The Suicide Machines,0.575,0.982,6,1,0.885,0.4478494736181168,0
46027,Ska De La Tierra,Bebe,0.519,0.829,9,0,0.811,0.4180079114255217,2
46028,This Respirator,The Flatliners,0.693,0.846,1,1,0.968,0.3971451893091108,1
46029,BND,No Doubt,0.587,0.802,0,1,0.566,0.5402833880993743,1
46030,Hannah Hold On,The Get Up Kids,0.612,0.446,4,1,0.386,0.336980681889533,1
46031,Burn Them Prisons,Leftöver Crack,0.417,0.96,7,1,0.399,0.5891584168777079,0
46032,Jackolantern's Weather,311,0.686,0.837,2,1,0.45,0.4047301115552859,1
46033,Save it for Later,The Beat,0.609,0.874,2,1,0.812,0.5405680319805773,1
46034,Vasos Vacíos,Los Fabulosos Cadillacs,0.707,0.625,7,1,0.964,0.5644697461227736,0
46035,Copacabana,Móveis Coloniais de Acaju,0.265,0.918,11,1,0.656,0.7964754390003977,2
46036,Insensibilidad,Ska-P,0.704,0.932,0,1,0.734,0.4689089348877122,1
46037,Bárbara,Los Hermanos,0.428,0.869,8,0,0.603,0.3895811967600829,0
46038,Tomorrow Too Late,Saves the Day,0.38,0.578,0,0,0.393,0.6842378450783818,1
46039,I Love You 'Cause I Have To,Dogs Die in Hot Cars,0.56,0.936,9,0,0.838,0.6649992674605999,2
46040,How Do You Feel?,311,0.612,0.841,11,1,0.794,0.4897967726407,2
46041,Sayonara Senorita,Reel Big Fish,0.644,0.889,1,0,0.553,0.5283032294522699,1
46042,Ska Wars,Capdown,0.353,0.962,10,0,0.596,0.4056468322903368,2
46043,Turntable,Rancid,0.417,0.952,0,1,0.713,0.3736453253521422,1
46044,The Bad Guy,Reel Big Fish,0.408,0.846,0,1,0.826,0.4481508612570377,1
46045,Clear Channel (Fuck Off!),Leftöver Crack,0.338,0.823,7,1,0.306,0.6957073191150924,0
46046,Down In Flames,Reel Big Fish,0.288,0.921,7,1,0.382,0.7767345486510812,0
46047,I Am A Rock,Me First and the Gimme Gimmes,0.268,0.926,0,1,0.362,0.7709412084807135,1
46048,Animales De Laboratorio,Ska-P,0.434,0.917,0,0,0.678,0.5897277046401139,1
46049,Turn The Radio Off,Reel Big Fish,0.354,0.961,2,1,0.515,0.7865547625525859,1
46050,Blue in the Face,No Doubt,0.496,0.669,7,1,0.384,0.6097323091734863,0
46051,O Tempo,Móveis Coloniais de Acaju,0.37,0.86,11,0,0.704,0.3375876431068042,2
46052,Fuck America,Choking Victim,0.476,0.98,11,1,0.247,0.4496452416333537,2
46053,Fire And Rain,Me First and the Gimme Gimmes,0.464,0.939,0,1,0.59,0.486854057221792,1
46054,Missing Words,The Selecter,0.509,0.712,2,0,0.137,0.5804851503798741,1
46055,Speak Easy,311,0.624,0.867,7,1,0.591,0.7308775822013857,0
46056,Demasiada Presión,Los Fabulosos Cadillacs,0.752,0.87,11,0,0.865,0.4521442474727391,2
46057,La Sesera No Va,Ska-P,0.686,0.842,2,1,0.956,0.6279118441156156,1
46058,Natural Woman,Me First and the Gimme Gimmes,0.47,0.972,9,1,0.281,0.4382720442035204,2
46059,Rockupation,Mad Caddies,0.598,0.925,4,1,0.961,0.6541283827623015,1
46060,The Panama Deception,Anti-Flag,0.425,0.823,10,0,0.799,0.4056049728960423,2
46061,"Protons, Neutrons, Electrons",The Cat Empire,0.722,0.513,0,0,0.853,0.5242344963268382,1
46062,That's Youth,Anti-Flag,0.386,0.985,6,1,0.339,0.780933045898826,0
46063,I'm Going To Hell For This One,NOFX,0.404,0.976,7,1,0.544,0.6275727830218297,0
46064,Stairway To Heaven,Me First and the Gimme Gimmes,0.449,0.635,9,0,0.142,0.5014294983151595,2
46065,Let's Get Back,No Doubt,0.59,0.868,0,0,0.858,0.5323594047594131,1
46066,La Vida,Los Fabulosos Cadillacs,0.606,0.903,2,1,0.924,0.4321898742125202,1
46067,Squeal,No Doubt,0.624,0.771,8,1,0.869,0.6750915674250194,0
46068,Life Makes No Sense,The Ataris,0.433,0.966,7,1,0.656,0.4843383076246887,0
46069,Esquirol,Ska-P,0.764,0.984,2,1,0.611,0.470365641809163,1
46070,Bed And Breakfast Man,Madness,0.664,0.932,6,0,0.977,0.5363486050356852,0
46071,South Is Only a Home,The Fiery Furnaces,0.517,0.977,6,1,0.739,0.6122396868917307,0
46072,Villancico,Ska-P,0.633,0.889,7,1,0.71,0.6448481550471965,0
46073,Freightliner,Hot Water Music,0.336,0.953,4,1,0.202,0.7282236966031101,1
46074,We Are All We Have,The Casualties,0.353,0.995,9,1,0.448,0.6907637246489045,2
46075,Vergüenza,Ska-P,0.675,0.919,11,0,0.703,0.4395110822746395,2
46076,Decision,Goldfinger,0.524,0.938,0,1,0.854,0.3181523263358379,1
46077,Safe Haven,Big D And The Kids Table,0.387,0.7,9,1,0.464,0.6652629816446556,2
46078,That's Just Me,No Doubt,0.594,0.649,2,1,0.771,0.4118838820402269,1
46079,Rejected,Rancid,0.292,0.944,4,1,0.573,0.6036459532430566,1
46080,War Story,Choking Victim,0.254,0.999,8,1,0.0887,0.4380585612926181,0
46081,Irish Drinking Song,Buck-O-Nine,0.558,0.791,0,1,0.491,0.4714079407270977,1
46082,Dad,Goldfinger,0.56,0.619,9,1,0.434,0.8118462085853619,2
46083,El Olvidado,Ska-P,0.803,0.911,0,1,0.965,0.6028589966303188,1
46084,Hands Tied,The Suicide Machines,0.627,0.982,11,1,0.963,0.4478620314364052,2
46085,A-W-E-S-O-M-E,Reel Big Fish,0.434,0.942,9,1,0.59,0.603281776512694,2
46086,L.A. X,Big D And The Kids Table,0.402,0.943,0,1,0.632,0.4286401975763411,1
46087,This Time of Year,The Mighty Mighty Bosstones,0.497,0.916,7,1,0.741,0.7508403273404636,0
46088,Preppie Girl,Mad Caddies,0.546,0.892,0,1,0.147,0.5151677515226355,1
